type,total_data,seed,foreign_mult,total_foreign_data,f1,recall,precision
C,500,6,9.0,4500,0.4345601996257018,0.9807692307692307,0.5271317829457365
C,500,4,10.0,5000,0.39632095597446076,0.9951923076923077,0.518796992481203
C,500,5,10.0,5000,0.40469596628537025,0.9903846153846154,0.5202020202020202
C,500,6,10.0,5000,0.4480428704566635,0.9807692307692307,0.53125
B,1000,4,-1.0,1000,0.35494711116202693,0.9711538461538461,0.5037406483790524
B,1000,5,-1.0,1000,0.33548387096774196,1.0,0.5048543689320388
B,1000,6,-1.0,1000,0.3322528363047002,0.9855769230769231,0.5012224938875306
A,1000,4,0.0,0,0.469831283957678,0.8173076923076923,0.5151515151515151
A,1000,5,0.0,0,0.33548387096774196,1.0,0.5048543689320388
A,1000,6,0.0,0,0.5287915206448812,0.7307692307692307,0.5371024734982333
C,1000,4,0.25,250,0.5119565699372242,0.8028846153846154,0.5335463258785943
C,1000,5,0.25,250,0.49197222062497203,0.8028846153846154,0.5235109717868338
C,1000,6,0.25,250,0.5437211093990755,0.6923076923076923,0.5454545454545454
C,1000,4,0.5,500,0.5005996886722638,0.8076923076923077,0.5283018867924528
C,1000,5,0.5,500,0.5300138739016493,0.7548076923076923,0.5395189003436426
C,1000,6,0.5,500,0.5381480586883682,0.7740384615384616,0.5457627118644067
C,1000,4,0.75,750,0.4995083010354602,0.8221153846153846,0.5294117647058824
C,1000,5,0.75,750,0.5029136182774997,0.8221153846153846,0.531055900621118
C,1000,6,0.75,750,0.48571888757650594,0.8894230769230769,0.5316091954022989
C,1000,4,1.0,1000,0.399682091133875,0.9567307692307693,0.5128865979381443
C,1000,5,1.0,1000,0.49280303030303035,0.9086538461538461,0.5369318181818182
C,1000,6,1.0,1000,0.49280303030303035,0.9086538461538461,0.5369318181818182
C,1000,4,1.5,1500,0.45525642107632147,0.9375,0.527027027027027
C,1000,5,1.5,1500,0.5278953469117403,0.9038461538461539,0.5513196480938416
C,1000,6,1.5,1500,0.5037259345460484,0.9278846153846154,0.543661971830986
C,1000,4,2.0,2000,0.6100019669551533,0.8221153846153846,0.59375
C,1000,5,2.0,2000,0.5975335834593296,0.8413461538461539,0.5852842809364549
C,1000,6,2.0,2000,0.5806615776081425,0.875,0.5759493670886076
C,1000,4,3.0,3000,0.43452212370100873,0.9663461538461539,0.5248041775456919
C,1000,5,3.0,3000,0.5224985258534801,0.9375,0.5524079320113314
C,1000,6,3.0,3000,0.6222718574443604,0.8365384615384616,0.6020761245674741
C,1000,4,4.0,4000,0.44933713831593397,0.9711538461538461,0.5301837270341208
C,1000,5,4.0,4000,0.5206709956709957,0.9326923076923077,0.5511363636363636
C,1000,6,4.0,4000,0.68202078459762,0.8028846153846154,0.6549019607843137
C,1000,4,5.0,5000,0.5641595260763779,0.9326923076923077,0.5705882352941176
C,1000,5,5.0,5000,0.4751144103684619,0.9711538461538461,0.5386666666666666
C,1000,6,5.0,5000,0.4480428704566635,0.9807692307692307,0.53125
C,1000,4,6.0,6000,0.6517021222903576,0.9230769230769231,0.6193548387096774
C,1000,5,6.0,6000,0.687840645240132,0.8798076923076923,0.648936170212766
C,1000,6,6.0,6000,0.6828058169375535,0.875,0.6453900709219859
C,1000,4,7.0,7000,0.7161769551022853,0.8413461538461539,0.6809338521400778
C,1000,5,7.0,7000,0.4612433623523462,0.9807692307692307,0.5354330708661418
C,1000,6,7.0,7000,0.6446437812661722,0.9423076923076923,0.6144200626959248
C,1000,4,8.0,8000,0.6716093117408908,0.9471153846153846,0.6314102564102564
C,1000,5,8.0,8000,0.6144227519692204,0.9471153846153846,0.5969696969696969
C,1000,6,8.0,8000,0.6716093117408908,0.9471153846153846,0.6314102564102564
C,1000,4,9.0,9000,0.6307743886320702,0.9471153846153846,0.6061538461538462
C,1000,5,9.0,9000,0.5913995556966043,0.9567307692307693,0.5852941176470589
C,1000,6,9.0,9000,0.5962776626878432,0.9519230769230769,0.5875370919881305
C,1000,4,10.0,10000,0.7358472644376901,0.8173076923076923,0.7083333333333334
C,1000,5,10.0,10000,0.6672975496504909,0.9375,0.6290322580645161
C,1000,6,10.0,10000,0.7417852985943235,0.8509615384615384,0.7051792828685259
B,2500,4,-1.0,2500,0.3344103392568659,0.9951923076923077,0.5036496350364964
B,2500,5,-1.0,2500,0.35046203796203795,0.9951923076923077,0.5073529411764706
B,2500,6,-1.0,2500,0.3344103392568659,0.9951923076923077,0.5036496350364964
A,2500,4,0.0,0,0.5611883638873517,0.46153846153846156,0.588957055214724
A,2500,5,0.0,0,0.5356171254905432,0.49038461538461536,0.5454545454545454
A,2500,6,0.0,0,0.5404797733911658,0.4951923076923077,0.5508021390374331
C,2500,4,0.25,625,0.568750594728328,0.47115384615384615,0.5975609756097561
C,2500,5,0.25,625,0.5509682284394644,0.5432692307692307,0.5566502463054187
C,2500,6,0.25,625,0.5546682575028203,0.5,0.5683060109289617
C,2500,4,0.5,1250,0.5822781825469807,0.5528846153846154,0.5927835051546392
C,2500,5,0.5,1250,0.5995921750070058,0.49038461538461536,0.6415094339622641
C,2500,6,0.5,1250,0.5618574973413683,0.6105769230769231,0.5619469026548672
C,2500,4,0.75,1875,0.6245510586974001,0.5192307692307693,0.6708074534161491
C,2500,5,0.75,1875,0.6035257375297403,0.5528846153846154,0.6216216216216216
C,2500,6,0.75,1875,0.6322640548716567,0.5048076923076923,0.695364238410596
C,2500,4,1.0,2500,0.6487219694846738,0.5384615384615384,0.7044025157232704
C,2500,5,1.0,2500,0.6327140267913545,0.5817307692307693,0.654054054054054
C,2500,6,1.0,2500,0.6632287534559442,0.5240384615384616,0.7465753424657534
C,2500,4,1.5,3750,0.6479566280680044,0.625,0.6598984771573604
C,2500,5,1.5,3750,0.6382450867733286,0.6490384615384616,0.6398104265402843
C,2500,6,1.5,3750,0.6380915323983186,0.6586538461538461,0.6372093023255814
C,2500,4,2.0,5000,0.7134517872110234,0.6153846153846154,0.7757575757575758
C,2500,5,2.0,5000,0.695556826849733,0.5865384615384616,0.7625
C,2500,6,2.0,5000,0.6980043507046249,0.6346153846153846,0.7333333333333333
C,2500,4,3.0,7500,0.7132611413876897,0.6730769230769231,0.7368421052631579
C,2500,5,3.0,7500,0.7270301727997135,0.6105769230769231,0.8089171974522293
C,2500,6,3.0,7500,0.7299294431731502,0.6201923076923077,0.80625
C,2500,4,4.0,10000,0.7394793605767811,0.6778846153846154,0.7790055248618785
C,2500,5,4.0,10000,0.7381796585003713,0.6442307692307693,0.8023952095808383
C,2500,6,4.0,10000,0.7388125581367792,0.6586538461538461,0.791907514450867
C,2500,4,5.0,12500,0.7474240173539883,0.7163461538461539,0.7680412371134021
C,2500,5,5.0,12500,0.7426941930618401,0.7259615384615384,0.755
C,2500,6,5.0,12500,0.7401672727701384,0.7115384615384616,0.7589743589743589
C,2500,4,6.0,15000,0.7425667869184881,0.7596153846153846,0.7383177570093458
C,2500,5,6.0,15000,0.7514372915040103,0.6826923076923077,0.797752808988764
C,2500,6,6.0,15000,0.7514372915040103,0.6826923076923077,0.797752808988764
C,2500,4,7.0,17500,0.7401672727701385,0.7548076923076923,0.7370892018779343
C,2500,5,7.0,17500,0.7498216633357505,0.7692307692307693,0.7441860465116279
C,2500,6,7.0,17500,0.7548413703714614,0.7403846153846154,0.7661691542288557
C,2500,4,8.0,20000,0.7427184466019418,0.7355769230769231,0.75
C,2500,5,8.0,20000,0.744891640866873,0.7692307692307693,0.7373271889400922
C,2500,6,8.0,20000,0.7471915415840649,0.7788461538461539,0.7363636363636363
C,2500,4,9.0,22500,0.7423298404606815,0.7740384615384616,0.7318181818181818
C,2500,5,9.0,22500,0.7467133263974275,0.7980769230769231,0.7280701754385965
C,2500,6,9.0,22500,0.7415246212121213,0.8028846153846154,0.7198275862068966
C,2500,4,10.0,25000,0.7413470422401743,0.8076923076923077,0.717948717948718
C,2500,5,10.0,25000,0.7473584905660378,0.7692307692307693,0.7407407407407407
C,2500,6,10.0,25000,0.7467133263974275,0.7980769230769231,0.7280701754385965
B,5000,4,-1.0,5000,0.4156817721348011,0.9951923076923077,0.5240506329113924
B,5000,5,-1.0,5000,0.45687382297551793,0.9807692307692307,0.5340314136125655
B,5000,6,-1.0,5000,0.38641310573948906,0.9951923076923077,0.516209476309227
A,5000,4,0.0,0,0.6091852070860128,0.41346153846153844,0.7288135593220338
A,5000,5,0.0,0,0.5955904560555723,0.36538461538461536,0.76
A,5000,6,0.0,0,0.611987401378364,0.3942307692307692,0.7663551401869159
C,5000,4,0.25,1250,0.6380688426418549,0.4326923076923077,0.7894736842105263
C,5000,5,0.25,1250,0.6482640865110985,0.4423076923076923,0.8070175438596491
C,5000,6,0.25,1250,0.6355526761686435,0.4182692307692308,0.8055555555555556
C,5000,4,0.5,2500,0.6504214587862235,0.4423076923076923,0.8141592920353983
C,5000,5,0.5,2500,0.6448275862068966,0.5192307692307693,0.7105263157894737
C,5000,6,0.5,2500,0.658459330380342,0.4519230769230769,0.8245614035087719
C,5000,4,0.75,3750,0.6584430123143021,0.5,0.7591240875912408
C,5000,5,0.75,3750,0.6582747853239657,0.4807692307692308,0.78125
C,5000,6,0.75,3750,0.6610995679963929,0.4855769230769231,0.7829457364341085
C,5000,4,1.0,5000,0.671689365401333,0.5192307692307693,0.7714285714285715
C,5000,5,1.0,5000,0.6678688107259536,0.5048076923076923,0.7777777777777778
C,5000,6,1.0,5000,0.6723071225175012,0.5048076923076923,0.7894736842105263
C,5000,4,1.5,7500,0.7065101902830098,0.5528846153846154,0.8214285714285714
C,5000,5,1.5,7500,0.7145843461351482,0.5432692307692307,0.8560606060606061
C,5000,6,1.5,7500,0.715076071922545,0.5480769230769231,0.8507462686567164
C,5000,4,2.0,10000,0.7278022584145033,0.5625,0.8666666666666667
C,5000,5,2.0,10000,0.7250734027322802,0.5576923076923077,0.8656716417910447
C,5000,6,2.0,10000,0.7190931891786592,0.5432692307692307,0.8692307692307693
C,5000,4,3.0,15000,0.752637867592422,0.6538461538461539,0.8242424242424242
C,5000,5,3.0,15000,0.7542176724652205,0.6394230769230769,0.8417721518987342
C,5000,6,3.0,15000,0.7472467911492302,0.6394230769230769,0.8260869565217391
C,5000,4,4.0,20000,0.7542158142501905,0.6971153846153846,0.7923497267759563
C,5000,5,4.0,20000,0.7477396075447471,0.6490384615384616,0.8181818181818182
C,5000,6,4.0,20000,0.7582854406130268,0.6298076923076923,0.8618421052631579
C,5000,4,5.0,25000,0.7554141337386018,0.6634615384615384,0.8214285714285714
C,5000,5,5.0,25000,0.7528611729769858,0.6586538461538461,0.8203592814371258
C,5000,6,5.0,25000,0.7575361276400967,0.6586538461538461,0.8303030303030303
C,5000,4,6.0,30000,0.7639498414085988,0.7067307692307693,0.8032786885245902
C,5000,5,6.0,30000,0.7564551215359878,0.6923076923076923,0.8
C,5000,6,6.0,30000,0.7581571847855089,0.6730769230769231,0.8187134502923976
C,5000,4,7.0,35000,0.7596959967007394,0.7596153846153846,0.7632850241545893
C,5000,5,7.0,35000,0.7668529390959893,0.7355769230769231,0.788659793814433
C,5000,6,7.0,35000,0.7640613284686186,0.7115384615384616,0.8
C,5000,4,8.0,40000,0.7711922486116035,0.7115384615384616,0.8131868131868132
C,5000,5,8.0,40000,0.7717586044318718,0.7451923076923077,0.7908163265306123
C,5000,6,8.0,40000,0.768816854987803,0.7115384615384616,0.8087431693989071
C,5000,4,9.0,45000,0.7642506149753125,0.7211538461538461,0.7936507936507936
C,5000,5,9.0,45000,0.7718392836102275,0.7692307692307693,0.7766990291262136
C,5000,6,9.0,45000,0.7718231523378583,0.7548076923076923,0.785
C,5000,4,10.0,50000,0.7765673999669896,0.7451923076923077,0.7989690721649485
C,5000,5,10.0,50000,0.7813008705499327,0.7403846153846154,0.8105263157894737
C,5000,6,10.0,50000,0.7736838685670071,0.7163461538461539,0.8142076502732241
B,7500,4,-1.0,7500,0.47842506168866,0.9807692307692307,0.5411140583554377
B,7500,5,-1.0,7500,0.46558284330681426,0.9807692307692307,0.5368421052631579
B,7500,6,-1.0,7500,0.5066141503360722,0.9567307692307693,0.5482093663911846
A,7500,4,0.0,0,0.5975235340387202,0.3557692307692308,0.7872340425531915
A,7500,5,0.0,0,0.5954720232099986,0.3557692307692308,0.7789473684210526
A,7500,6,0.0,0,0.5993038493038494,0.34615384615384615,0.8181818181818182
C,7500,4,0.25,1875,0.6401294498381876,0.40865384615384615,0.8415841584158416
C,7500,5,0.25,1875,0.6391862347923059,0.40384615384615385,0.8484848484848485
C,7500,6,0.25,1875,0.6328354462156395,0.40384615384615385,0.8235294117647058
C,7500,4,0.5,3750,0.6663510415628426,0.44711538461538464,0.8611111111111112
C,7500,5,0.5,3750,0.6722599249260447,0.4567307692307692,0.8636363636363636
C,7500,6,0.5,3750,0.6803128588720941,0.46634615384615385,0.8738738738738738
C,7500,4,0.75,5625,0.6875227377832587,0.4855769230769231,0.8632478632478633
C,7500,5,0.75,5625,0.6730158730158731,0.46153846153846156,0.8571428571428571
C,7500,6,0.75,5625,0.6976845999691691,0.4951923076923077,0.8803418803418803
C,7500,4,1.0,7500,0.6967243283032756,0.5048076923076923,0.860655737704918
C,7500,5,1.0,7500,0.7051797214730005,0.5192307692307693,0.864
C,7500,6,1.0,7500,0.708528493364559,0.5288461538461539,0.859375
C,7500,4,1.5,11250,0.7051797214730005,0.5192307692307693,0.864
C,7500,5,1.5,11250,0.7051797214730005,0.5192307692307693,0.864
C,7500,6,1.5,11250,0.7005445093256462,0.5,0.8813559322033898
C,7500,4,2.0,15000,0.7236046057767369,0.5432692307692307,0.8828125
C,7500,5,2.0,15000,0.729606222654351,0.5576923076923077,0.8787878787878788
C,7500,6,2.0,15000,0.7250734027322802,0.5576923076923077,0.8656716417910447
C,7500,4,3.0,22500,0.7622791200865489,0.6201923076923077,0.8835616438356164
C,7500,5,3.0,22500,0.7539556627959583,0.6009615384615384,0.8865248226950354
C,7500,6,3.0,22500,0.7592863639375267,0.6105769230769231,0.8881118881118881
C,7500,4,4.0,30000,0.7585802779172944,0.6346153846153846,0.8571428571428571
C,7500,5,4.0,30000,0.7632183908045977,0.6346153846153846,0.868421052631579
C,7500,6,4.0,30000,0.7635072110210233,0.6394230769230769,0.8636363636363636
C,7500,4,5.0,37500,0.7671111428452425,0.6634615384615384,0.8466257668711656
C,7500,5,5.0,37500,0.7647730516699971,0.6634615384615384,0.8414634146341463
C,7500,6,5.0,37500,0.7762139254484137,0.6586538461538461,0.8726114649681529
C,7500,4,6.0,45000,0.7867228360793274,0.6826923076923077,0.8711656441717791
C,7500,5,6.0,45000,0.7811323007132838,0.6634615384615384,0.8789808917197452
C,7500,6,6.0,45000,0.765909090909091,0.6923076923076923,0.8181818181818182
C,7500,4,7.0,52500,0.7872999483737738,0.6971153846153846,0.8579881656804734
C,7500,5,7.0,52500,0.7636930208906154,0.6971153846153846,0.8100558659217877
C,7500,6,7.0,52500,0.761574074074074,0.7067307692307693,0.7989130434782609
C,7500,4,8.0,60000,0.7760604986411438,0.7163461538461539,0.8186813186813187
C,7500,5,8.0,60000,0.7760604986411438,0.7163461538461539,0.8186813186813187
C,7500,6,8.0,60000,0.7905514045209496,0.7259615384615384,0.8388888888888889
C,7500,4,9.0,67500,0.7881748071979433,0.7259615384615384,0.8342541436464088
C,7500,5,9.0,67500,0.7880545651286963,0.7211538461538461,0.8379888268156425
C,7500,6,9.0,67500,0.7975406002261652,0.7211538461538461,0.8571428571428571
C,7500,4,10.0,75000,0.7763617483243652,0.7307692307692307,0.8085106382978723
C,7500,5,10.0,75000,0.7907690854119427,0.7355769230769231,0.8315217391304348
C,7500,6,10.0,75000,0.7930443518600596,0.7307692307692307,0.8397790055248618
B,10981,4,-1.0,10981,0.5336061102018548,0.9567307692307693,0.5589887640449438
B,10981,5,-1.0,10981,0.5239876760563381,0.9615384615384616,0.5555555555555556
B,10981,6,-1.0,10981,0.5201212998380371,0.9615384615384616,0.554016620498615
A,10981,4,0.0,0,0.6152785806394236,0.3701923076923077,0.8279569892473119
A,10981,5,0.0,0,0.6215141447699587,0.3894230769230769,0.81
A,10981,6,0.0,0,0.6255554928765286,0.39903846153846156,0.8058252427184466
C,10981,4,0.25,2745,0.6625547851422069,0.4375,0.8666666666666667
C,10981,5,0.25,2745,0.6603971524915699,0.4375,0.8584905660377359
C,10981,6,0.25,2745,0.6677066204835473,0.4423076923076923,0.8761904761904762
C,10981,4,0.5,5490,0.6759381406266451,0.46634615384615385,0.8584070796460177
C,10981,5,0.5,5490,0.6751978646140475,0.46153846153846156,0.8648648648648649
C,10981,6,0.5,5490,0.6846419753086419,0.4807692307692308,0.8620689655172413
C,10981,4,0.75,8235,0.6744379942632794,0.4567307692307692,0.8715596330275229
C,10981,5,0.75,8235,0.6970269986343103,0.49038461538461536,0.8869565217391304
C,10981,6,0.75,8235,0.7169427064163907,0.5240384615384616,0.8934426229508197
C,10981,4,1.0,10981,0.7068335173598331,0.5144230769230769,0.8770491803278688
C,10981,5,1.0,10981,0.7286299765807962,0.5480769230769231,0.890625
C,10981,6,1.0,10981,0.7035031225604996,0.5240384615384616,0.8515625
C,10981,4,1.5,16471,0.7531814468548608,0.5913461538461539,0.8978102189781022
C,10981,5,1.5,16471,0.729606222654351,0.5576923076923077,0.8787878787878788
C,10981,6,1.5,16471,0.7286837160688502,0.5721153846153846,0.8561151079136691
C,10981,4,2.0,21962,0.7771366750811397,0.6346153846153846,0.9041095890410958
C,10981,5,2.0,21962,0.7405038759689923,0.5769230769230769,0.8823529411764706
C,10981,6,2.0,21962,0.7463054187192119,0.5913461538461539,0.8785714285714286
C,10981,4,3.0,32943,0.7754095905591997,0.6442307692307693,0.8874172185430463
C,10981,5,3.0,32943,0.7780172413793104,0.6490384615384616,0.8881578947368421
C,10981,6,3.0,32943,0.7751186127555947,0.6394230769230769,0.8926174496644296
C,10981,4,4.0,43924,0.791417254831889,0.6826923076923077,0.8819875776397516
C,10981,5,4.0,43924,0.7858052024883024,0.6634615384615384,0.8903225806451613
C,10981,6,4.0,43924,0.8017995545657016,0.7067307692307693,0.8802395209580839
C,10981,4,5.0,54905,0.7769169894622849,0.6730769230769231,0.8588957055214724
C,10981,5,5.0,54905,0.7937643020594967,0.6826923076923077,0.8875
C,10981,6,5.0,54905,0.8014316060048909,0.6971153846153846,0.8895705521472392
C,10981,4,6.0,65886,0.7951704545454545,0.7211538461538461,0.8522727272727273
C,10981,5,6.0,65886,0.7905514045209496,0.7259615384615384,0.8388888888888889
C,10981,6,6.0,65886,0.7796791443850267,0.6826923076923077,0.8554216867469879
C,10981,4,7.0,76867,0.809381450637056,0.7211538461538461,0.8823529411764706
C,10981,5,7.0,76867,0.7925146489871611,0.7115384615384616,0.8554913294797688
C,10981,6,7.0,76867,0.7717101695314894,0.7403846153846154,0.7938144329896907
C,10981,4,8.0,87848,0.7999099760725876,0.7211538461538461,0.8620689655172413
C,10981,5,8.0,87848,0.7950297315865533,0.7163461538461539,0.8563218390804598
C,10981,6,8.0,87848,0.7925146489871611,0.7115384615384616,0.8554913294797688
C,10981,4,9.0,98829,0.7833052625358272,0.7211538461538461,0.8287292817679558
C,10981,5,9.0,98829,0.800175077483616,0.7307692307692307,0.8539325842696629
C,10981,6,9.0,98829,0.7932496177302327,0.7403846153846154,0.8324324324324325
C,10981,4,10.0,109810,0.7955334987593053,0.7355769230769231,0.8406593406593407
C,10981,5,10.0,109810,0.7860851505711319,0.7403846153846154,0.8191489361702128
C,10981,6,10.0,109810,0.7790624355461268,0.7548076923076923,0.7969543147208121
