type,total_data,seed,foreign_mult,total_foreign_data,f1,recall,precision
C,1000,5,10.0,10000,0.653151263441988,0.6839945280437757,0.6934812760055479
C,1000,6,10.0,10000,0.6489405266639053,0.7031463748290013,0.6835106382978723
B,2500,4,-1.0,2500,0.6113636561277997,0.6196990424076607,0.6622807017543859
B,2500,5,-1.0,2500,0.5927267859945167,0.5581395348837209,0.6570048309178744
B,2500,6,-1.0,2500,0.6150724336313855,0.5937072503419972,0.6749611197511665
A,2500,4,0.0,0,0.6944695567322456,0.8057455540355677,0.7053892215568862
A,2500,5,0.0,0,0.6638370026641242,0.801641586867305,0.6782407407407407
A,2500,6,0.0,0,0.6802104411169567,0.8002735978112175,0.693127962085308
C,2500,4,0.25,625,0.7013776076359339,0.826265389876881,0.7072599531615925
C,2500,5,0.25,625,0.698594960454543,0.8207934336525308,0.7058823529411765
C,2500,6,0.25,625,0.7175563763573248,0.8235294117647058,0.7235576923076923
C,2500,4,0.5,1250,0.6820598982419463,0.8344733242134063,0.6884875846501128
C,2500,5,0.5,1250,0.6813553682139717,0.8385772913816689,0.6872197309417041
C,2500,6,0.5,1250,0.7207033805204743,0.826265389876881,0.7259615384615384
C,2500,4,0.75,1875,0.714935064935065,0.8372093023255814,0.7174677608440797
C,2500,5,0.75,1875,0.7011695457051008,0.8399452804377565,0.7041284403669725
C,2500,6,0.75,1875,0.7145657440362951,0.8399452804377565,0.7164527421236873
C,2500,4,1.0,2500,0.7326378656607925,0.8276333789329685,0.7378048780487805
C,2500,5,1.0,2500,0.7205384387785903,0.8276333789329685,0.7254196642685852
C,2500,6,1.0,2500,0.7387641001600554,0.8344733242134063,0.7420924574209246
C,2500,4,1.5,3750,0.7189843562638957,0.8399452804377565,0.7206572769953051
C,2500,5,1.5,3750,0.7145062855921391,0.8467852257181943,0.7147806004618937
C,2500,6,1.5,3750,0.7159654449504806,0.8426812585499316,0.7171129220023282
C,2500,4,2.0,5000,0.7168796387481084,0.8358413132694938,0.7196702002355713
C,2500,5,2.0,5000,0.7272253303178193,0.8221614227086184,0.7338217338217338
C,2500,6,2.0,5000,0.7244876612559563,0.8235294117647058,0.7305825242718447
C,2500,4,3.0,7500,0.6987853011534686,0.8194254445964432,0.7063679245283019
C,2500,5,3.0,7500,0.6993462368323135,0.8153214774281806,0.7078384798099763
C,2500,6,3.0,7500,0.6941499090322767,0.8207934336525308,0.7017543859649122
C,2500,4,4.0,10000,0.6932635530407859,0.7948016415868673,0.7068126520681265
C,2500,5,4.0,10000,0.6908068409705532,0.8002735978112175,0.703125
C,2500,6,4.0,10000,0.7037365271582378,0.7783857729138167,0.7220812182741116
C,2500,4,5.0,12500,0.6880617944427423,0.7578659370725034,0.711168164313222
C,2500,5,5.0,12500,0.6850028417163967,0.7701778385772914,0.704630788485607
C,2500,6,5.0,12500,0.6886236618353102,0.7606019151846786,0.710997442455243
C,2500,4,6.0,15000,0.6717766701313426,0.7510259917920656,0.6958174904942965
C,2500,5,6.0,15000,0.6744514557207766,0.7647058823529411,0.695273631840796
C,2500,6,6.0,15000,0.6831253496543606,0.7482900136798906,0.7085492227979274
C,2500,4,7.0,17500,0.678454661256841,0.7523939808481532,0.70242656449553
