type,total_data,seed,foreign_mult,total_foreign_data,f1,recall,precision
C,1000,4,0.75,750,0.5038969314728278,0.616,0.47433264887063653
C,1000,5,0.75,750,0.4863612787808378,0.6186666666666667,0.46215139442231074
C,1000,6,0.75,750,0.48679747865159695,0.6346666666666667,0.46423927178153446
C,1000,4,1.0,1000,0.4903649187679948,0.6248888888888889,0.46556291390728477
C,1000,5,1.0,1000,0.49282021748149446,0.6222222222222222,0.466977985323549
C,1000,6,1.0,1000,0.49813706807641606,0.6346666666666667,0.47191011235955055
C,1000,4,1.5,1500,0.48542644328965456,0.6346666666666667,0.46333549643088906
C,1000,5,1.5,1500,0.49941700016920565,0.6355555555555555,0.4728835978835979
C,1000,6,1.5,1500,0.49259903779008746,0.6506666666666666,0.46983311938382544
C,1000,4,2.0,2000,0.4979770107390891,0.6471111111111111,0.4730344379467186
C,1000,5,2.0,2000,0.4923145978098489,0.6488888888888888,0.4694533762057878
C,1000,6,2.0,2000,0.4941755984440839,0.6533333333333333,0.47115384615384615
C,1000,4,3.0,3000,0.5017753776793591,0.6648888888888889,0.4773452456924059
C,1000,5,3.0,3000,0.4763333325865542,0.6622222222222223,0.46101485148514854
C,1000,6,3.0,3000,0.4672265221199873,0.6693333333333333,0.4566403881140085
C,1000,4,4.0,4000,0.5161584143424971,0.6728888888888889,0.4877577319587629
C,1000,5,4.0,4000,0.48357734947632375,0.6648888888888889,0.4657534246575342
C,1000,6,4.0,4000,0.49125729103615257,0.6675555555555556,0.470846394984326
C,1000,4,5.0,5000,0.4827199201632798,0.6791111111111111,0.4669926650366748
C,1000,5,5.0,5000,0.47887996837980135,0.672,0.4638036809815951
C,1000,6,5.0,5000,0.4776682971978219,0.6808888888888889,0.46424242424242423
C,1000,4,6.0,6000,0.5434953165513743,0.6871111111111111,0.5082182774490467
C,1000,5,6.0,6000,0.5178022712606617,0.6844444444444444,0.48982188295165396
C,1000,6,6.0,6000,0.48055948707921825,0.6808888888888889,0.4659367396593674
C,1000,4,7.0,7000,0.5064211980817687,0.6906666666666667,0.4829086389061529
C,1000,5,7.0,7000,0.5071976930212965,0.688,0.48314606741573035
C,1000,6,7.0,7000,0.5070303835855438,0.6853333333333333,0.482780212899186
C,1000,4,8.0,8000,0.5066896008621047,0.704,0.48440366972477067
C,1000,5,8.0,8000,0.5081910497595838,0.6995555555555556,0.4849044978434997
C,1000,6,8.0,8000,0.4981651827438634,0.6924444444444444,0.47791411042944787
C,1000,4,9.0,9000,0.515850144092219,0.7217777777777777,0.49182313749242884
C,1000,5,9.0,9000,0.554894185005488,0.7288888888888889,0.5183312262958281
C,1000,6,9.0,9000,0.4863075953923686,0.6915555555555556,0.470659407138536
C,1000,4,10.0,10000,0.5441462823235472,0.7342222222222222,0.5111386138613861
C,1000,5,10.0,10000,0.5537304559285575,0.736,0.5178236397748592
C,1000,6,10.0,10000,0.5136944949009334,0.7271111111111112,0.4909963985594238
B,2500,4,-1.0,2500,0.46143029915480427,0.6817777777777778,0.45519287833827893
B,2500,5,-1.0,2500,0.46533872756351313,0.6942222222222222,0.4591416813639036
B,2500,6,-1.0,2500,0.459659108342794,0.6924444444444444,0.45582211819777646
A,2500,4,0.0,0,0.5298437692796872,0.5688888888888889,0.49344641480339246
A,2500,5,0.0,0,0.5314594209776933,0.5644444444444444,0.49493374902572096
A,2500,6,0.0,0,0.5294040772989408,0.5626666666666666,0.4929906542056075
C,2500,4,0.25,625,0.5536531120106865,0.584,0.5161036920659858
C,2500,5,0.25,625,0.5201236920045346,0.5866666666666667,0.4852941176470588
C,2500,6,0.25,625,0.5355766492643569,0.5875555555555556,0.49886792452830186
C,2500,4,0.5,1250,0.5320417328069248,0.6008888888888889,0.495964783565664
C,2500,5,0.5,1250,0.5249016218714042,0.5991111111111111,0.4898255813953488
C,2500,6,0.5,1250,0.5424860569089358,0.6035555555555555,0.5052083333333334
C,2500,4,0.75,1875,0.5129948686580351,0.6088888888888889,0.4807017543859649
C,2500,5,0.75,1875,0.5369057893137064,0.6097777777777778,0.50036469730124
C,2500,6,0.75,1875,0.5354407061684523,0.6168888888888889,0.49928057553956834
C,2500,4,1.0,2500,0.5656354344272813,0.6195555555555555,0.5264350453172205
C,2500,5,1.0,2500,0.5564991132637135,0.6177777777777778,0.5178837555886736
C,2500,6,1.0,2500,0.5672972764538728,0.6186666666666667,0.5280728376327769
C,2500,4,1.5,3750,0.5891295888011151,0.6337777777777778,0.5488837567359507
C,2500,5,1.5,3750,0.5231609381549365,0.632,0.4900068917987595
C,2500,6,1.5,3750,0.5738247575824922,0.6337777777777778,0.5336826347305389
C,2500,4,2.0,5000,0.5690802283282836,0.6426666666666667,0.528895391367959
C,2500,5,2.0,5000,0.5422138670825185,0.6515555555555556,0.5058661145617668
C,2500,6,2.0,5000,0.5778894412724258,0.6426666666666667,0.537147102526003
C,2500,4,3.0,7500,0.5869373298712044,0.6533333333333333,0.5452522255192879
C,2500,5,3.0,7500,0.5583570323566436,0.6586666666666666,0.5192711983181499
C,2500,6,3.0,7500,0.6010606625844486,0.6542222222222223,0.5592705167173252
C,2500,4,4.0,10000,0.5847694248850177,0.6577777777777778,0.5429200293470287
C,2500,5,4.0,10000,0.5824078453614948,0.6684444444444444,0.5402298850574713
C,2500,6,4.0,10000,0.6005461028186461,0.688,0.5560344827586207
C,2500,4,5.0,12500,0.5826202989059355,0.6871111111111111,0.539804469273743
C,2500,5,5.0,12500,0.5695625426283395,0.7031111111111111,0.5287433155080213
C,2500,6,5.0,12500,0.5819355954602057,0.6826666666666666,0.5393258426966292
C,2500,4,6.0,15000,0.6127648347439347,0.7066666666666667,0.5662393162393162
C,2500,5,6.0,15000,0.5996793719285629,0.7217777777777777,0.5535105657805044
C,2500,6,6.0,15000,0.6093553452844477,0.7066666666666667,0.5630311614730878
C,2500,4,7.0,17500,0.5983255268343683,0.7226666666666667,0.5523097826086957
C,2500,5,7.0,17500,0.5706826163121745,0.6915555555555556,0.5296119809394145
C,2500,6,7.0,17500,0.5702188548962058,0.7253333333333334,0.5295262816353018
C,2500,4,8.0,20000,0.5864519468348468,0.7297777777777777,0.5422721268163805
C,2500,5,8.0,20000,0.556086786295114,0.7102222222222222,0.518494484101233
C,2500,6,8.0,20000,0.6085541558712291,0.7271111111111112,0.5610425240054869
C,2500,4,9.0,22500,0.5269019925230747,0.704,0.49748743718592964
C,2500,5,9.0,22500,0.6065536494524659,0.7324444444444445,0.5590230664857531
C,2500,6,9.0,22500,0.5869115469161048,0.7422222222222222,0.5425601039636128
C,2500,4,10.0,25000,0.5486523193270272,0.696,0.512434554973822
C,2500,5,10.0,25000,0.6042937532269028,0.7253333333333334,0.5573770491803278
C,2500,6,10.0,25000,0.6149885466519409,0.7466666666666667,0.5656565656565656
B,5000,4,-1.0,5000,0.4665338474027529,0.696,0.4600470035252644
B,5000,5,-1.0,5000,0.4614051954959559,0.688,0.4560989982321744
B,5000,6,-1.0,5000,0.4631262596424187,0.7013333333333334,0.45898778359511344
A,5000,4,0.0,0,0.5825238077803949,0.6213333333333333,0.5431235431235432
A,5000,5,0.0,0,0.592013174145739,0.6391111111111111,0.5513803680981595
A,5000,6,0.0,0,0.5821144329835748,0.6213333333333333,0.5427018633540373
C,5000,4,0.25,1250,0.5846001825422182,0.6284444444444445,0.5446841294298922
C,5000,5,0.25,1250,0.6018719202971939,0.6417777777777778,0.5614307931570762
C,5000,6,0.25,1250,0.5874593198275161,0.6257777777777778,0.5478599221789884
C,5000,4,0.5,2500,0.6018667915556217,0.6408888888888888,0.5615264797507789
C,5000,5,0.5,2500,0.6059976151915856,0.648,0.5651162790697675
C,5000,6,0.5,2500,0.5882503859880608,0.672,0.5454545454545454
C,5000,4,0.75,3750,0.5985869120290449,0.6524444444444445,0.5569044006069803
C,5000,5,0.75,3750,0.6080675035457531,0.6542222222222223,0.5665896843725943
C,5000,6,0.75,3750,0.6179310587970477,0.6746666666666666,0.5745647236941711
C,5000,4,1.0,5000,0.5952792720777417,0.6515555555555556,0.5536253776435045
C,5000,5,1.0,5000,0.6010571464165584,0.6551111111111111,0.5591805766312595
C,5000,6,1.0,5000,0.6038791297166006,0.6373333333333333,0.5641227380015735
C,5000,4,1.5,7500,0.6228900143049878,0.6728888888888889,0.5800766283524904
C,5000,5,1.5,7500,0.6142233602052437,0.6711111111111111,0.5711043872919819
C,5000,6,1.5,7500,0.6158902716513913,0.6666666666666666,0.573394495412844
C,5000,4,2.0,10000,0.623584269693402,0.6933333333333334,0.5782060785767235
C,5000,5,2.0,10000,0.6335716513438017,0.6924444444444444,0.5888133030990174
