type,total_data,seed,foreign_mult,total_foreign_data,f1,recall,precision
C,1000,3,0.25,250,0.5248585667960799,0.9370725034199726,0.5956521739130435
C,1000,1,0.5,500,0.6581379602866351,0.8030095759233926,0.6731651376146789
C,1000,2,0.5,500,0.6301674857085549,0.8495212038303693,0.6475495307612096
C,1000,3,0.5,500,0.577906884726985,0.8878248974008208,0.6163342830009497
C,1000,1,0.75,750,0.6674009681826341,0.8235294117647058,0.6779279279279279
C,1000,2,0.75,750,0.6504087174914752,0.8426812585499316,0.6623655913978495
C,1000,3,0.75,750,0.6591950609096966,0.8276333789329685,0.6707317073170732
C,1000,1,1.0,1000,0.660413637971003,0.8358413132694938,0.6706915477497256
C,1000,2,1.0,1000,0.6456538710915274,0.8714090287277702,0.656701030927835
C,1000,3,1.0,1000,0.6768125575243169,0.8221614227086184,0.6860730593607306
C,1000,1,1.5,1500,0.6957346245295188,0.8221614227086184,0.7029239766081872
C,1000,2,1.5,1500,0.6673797744796541,0.8577291381668947,0.673469387755102
C,1000,3,1.5,1500,0.6466544904899862,0.8714090287277702,0.6573787409700722
C,1000,1,2.0,2000,0.6675484263182418,0.8522571819425444,0.6742424242424242
C,1000,2,2.0,2000,0.6559370996508327,0.8741450068399452,0.6635514018691588
C,1000,3,2.0,2000,0.6624765595699463,0.8714090287277702,0.6684155299055614
C,1000,1,3.0,3000,0.6904399490666505,0.8030095759233926,0.7021531100478469
C,1000,2,3.0,3000,0.6859439593265507,0.8331053351573188,0.6920454545454545
C,1000,3,3.0,3000,0.6427539886301119,0.8864569083447332,0.6538849646821393
C,1000,1,4.0,4000,0.6559663353686619,0.8481532147742818,0.6659505907626209
C,1000,2,4.0,4000,0.669192313320002,0.8290013679890561,0.6786114221724524
C,1000,3,4.0,4000,0.6760819452348112,0.8098495212038304,0.6875725900116144
C,1000,1,5.0,5000,0.6642475950916075,0.8153214774281806,0.6765039727582293
C,1000,2,5.0,5000,0.6580341978572067,0.813953488372093,0.6715575620767494
C,1000,3,5.0,5000,0.6801942394317446,0.774281805745554,0.6987654320987654
C,1000,1,6.0,6000,0.6752348975514155,0.7428180574555403,0.7015503875968992
C,1000,2,6.0,6000,0.6749784059305382,0.7674418604651163,0.6951672862453532
C,1000,3,6.0,6000,0.6687778118285062,0.7811217510259918,0.6862980769230769
C,1000,1,7.0,7000,0.6600032835096434,0.761969904240766,0.6817625458996328
C,1000,2,7.0,7000,0.6687625754527162,0.7318741450068399,0.6975228161668839
C,1000,3,7.0,7000,0.6674945395617558,0.7277701778385773,0.6972477064220184
C,1000,1,8.0,8000,0.6596195595988834,0.7222982216142271,0.6901960784313725
C,1000,2,8.0,8000,0.6618579447667193,0.7168262653898769,0.6940397350993377
C,1000,3,8.0,8000,0.6593298059964727,0.7250341997264022,0.6892067620286085
C,1000,1,9.0,9000,0.6588481015612238,0.6949384404924761,0.6968449931412894
C,1000,2,9.0,9000,0.6541217090058501,0.6922024623803009,0.6922024623803009
C,1000,3,9.0,9000,0.6508879634881404,0.7168262653898769,0.6822916666666666
C,1000,1,10.0,10000,0.6543524817334341,0.6894664842681258,0.6932599724896836
C,1000,2,10.0,10000,0.6578623019571296,0.6867305061559508,0.6981919332406119
C,1000,3,10.0,10000,0.656740731087509,0.679890560875513,0.69901547116737
B,2500,1,-1.0,2500,0.5848700964076035,0.4774281805745554,0.681640625
B,2500,2,-1.0,2500,0.6066000226206945,0.6183310533515732,0.6569767441860465
B,2500,3,-1.0,2500,0.6074328615430384,0.6292749658002736,0.6552706552706553
A,2500,1,0.0,0,0.6674242424242425,0.7961696306429549,0.6822977725674091
A,2500,2,0.0,0,0.6836644008358754,0.8071135430916553,0.6949352179034158
A,2500,3,0.0,0,0.6715354586857514,0.8043775649794802,0.6845168800931315
C,2500,1,0.25,625,0.703528839717981,0.8235294117647058,0.7099056603773585
C,2500,2,0.25,625,0.7159828742757499,0.8221614227086184,0.7223557692307693
C,2500,3,0.25,625,0.6836381590531333,0.8248974008207934,0.6915137614678899
C,2500,1,0.5,1250,0.7078386172706141,0.8372093023255814,0.710801393728223
C,2500,2,0.5,1250,0.7174090767423462,0.8317373461012312,0.7212336892052195
C,2500,3,0.5,1250,0.7306136542132484,0.8303693570451436,0.7348668280871671
C,2500,1,0.75,1875,0.730767144760094,0.8290013679890561,0.7354368932038835
C,2500,2,0.75,1875,0.7156354406931041,0.8385772913816689,0.7177985948477752
C,2500,3,0.75,1875,0.7224845553373881,0.8331053351573188,0.7258641239570918
C,2500,1,1.0,2500,0.7328931859070107,0.8331053351573188,0.7363966142684402
C,2500,2,1.0,2500,0.714935064935065,0.8372093023255814,0.7174677608440797
C,2500,3,1.0,2500,0.7256381399358267,0.8358413132694938,0.7282479141835518
C,2500,1,1.5,3750,0.7111292383826848,0.8454172366621067,0.7119815668202765
C,2500,2,1.5,3750,0.7163359259936659,0.8399452804377565,0.7181286549707603
C,2500,3,1.5,3750,0.712524178680677,0.8481532147742818,0.7126436781609196
C,2500,1,2.0,5000,0.7283817878698726,0.8194254445964432,0.7358722358722358
C,2500,2,2.0,5000,0.7165187590187589,0.8385772913816689,0.7186400937866354
C,2500,3,2.0,5000,0.7152979607522878,0.8344733242134063,0.71849234393404
C,2500,1,3.0,7500,0.7038492063492063,0.8276333789329685,0.7092614302461899
C,2500,2,3.0,7500,0.7115486251636709,0.8084815321477428,0.7216117216117216
C,2500,3,3.0,7500,0.6994811807940817,0.8207934336525308,0.7067137809187279
C,2500,1,4.0,10000,0.698417463195163,0.7879616963064295,0.7137546468401487
C,2500,2,4.0,10000,0.693961818961819,0.7961696306429549,0.707168894289186
C,2500,3,4.0,10000,0.7011883266054699,0.7783857729138167,0.7193426042983565
C,2500,1,5.0,12500,0.6901766610281515,0.761969904240766,0.7122762148337596
C,2500,2,5.0,12500,0.6797923263995297,0.7906976744186046,0.6947115384615384
C,2500,3,5.0,12500,0.689887039691612,0.7647058823529411,0.7111959287531806
C,2500,1,6.0,15000,0.669561723453014,0.7879616963064295,0.6857142857142857
C,2500,2,6.0,15000,0.679453081675313,0.7510259917920656,0.7038461538461539
C,2500,3,6.0,15000,0.6770506182270888,0.7496580027359782,0.7016645326504481
C,2500,1,7.0,17500,0.6930760140955778,0.7496580027359782,0.7191601049868767
C,2500,2,7.0,17500,0.6822640440987799,0.7564979480164159,0.7053571428571429
C,2500,3,7.0,17500,0.6805735242731845,0.7400820793433652,0.7081151832460733
C,2500,1,8.0,20000,0.6717178130511464,0.7359781121751026,0.6996098829648895
C,2500,2,8.0,20000,0.6800263310690731,0.7455540355677155,0.7059585492227979
C,2500,3,8.0,20000,0.6735442139789292,0.7346101231190151,0.7019607843137254
C,2500,1,9.0,22500,0.684462632145012,0.7140902872777017,0.7209944751381215
C,2500,2,9.0,22500,0.6815907554244267,0.7291381668946648,0.7125668449197861
C,2500,3,9.0,22500,0.670284576178669,0.7250341997264022,0.701058201058201
C,2500,1,10.0,25000,0.661579541264929,0.7277701778385773,0.6909090909090909
C,2500,2,10.0,25000,0.6670623876403671,0.7236662106703147,0.6978891820580475
C,2500,3,10.0,25000,0.6564122222754644,0.7428180574555403,0.6821608040201005
B,5000,1,-1.0,5000,0.5297785940186097,0.35020519835841313,0.6632124352331606
B,5000,2,-1.0,5000,0.547672436676586,0.40902872777017785,0.6542669584245077
B,5000,3,-1.0,5000,0.5341665911260178,0.3447332421340629,0.6810810810810811
A,5000,1,0.0,0,0.7151518752673862,0.8071135430916553,0.7257072570725708
A,5000,2,0.0,0,0.7347131178771236,0.8071135430916553,0.7468354430379747
A,5000,3,0.0,0,0.7218565204597875,0.8084815321477428,0.7323420074349443
C,5000,1,0.25,1250,0.7508689792154359,0.8235294117647058,0.7591424968474149
C,5000,2,0.25,1250,0.7337840441265823,0.8166894664842681,0.7425373134328358
C,5000,3,0.25,1250,0.7467890526973378,0.8221614227086184,0.7550251256281407
C,5000,1,0.5,2500,0.7427003410059676,0.8207934336525308,0.7509386733416771
C,5000,2,0.5,2500,0.7508689792154359,0.8235294117647058,0.7591424968474149
C,5000,3,0.5,2500,0.7489561749884479,0.8166894664842681,0.7595419847328244
C,5000,1,0.75,3750,0.7435979011847385,0.8290013679890561,0.7490729295426453
C,5000,2,0.75,3750,0.7413210855652577,0.826265389876881,0.7475247524752475
C,5000,3,0.75,3750,0.7342173365939362,0.8207934336525308,0.7416563658838071
C,5000,1,1.0,5000,0.7421703700891289,0.826265389876881,0.748451053283767
C,5000,2,1.0,5000,0.7374397254123163,0.813953488372093,0.7474874371859297
C,5000,3,1.0,5000,0.7368876384695668,0.801641586867305,0.7512820512820513
C,5000,1,1.5,7500,0.7342514667635857,0.8030095759233926,0.7477707006369426
C,5000,2,1.5,7500,0.7358055517532722,0.8043775649794802,0.7490445859872611
C,5000,3,1.5,7500,0.7307582317851369,0.8043775649794802,0.7433628318584071
C,5000,1,2.0,10000,0.7366442810500888,0.8043775649794802,0.75
C,5000,2,2.0,10000,0.7347397656548142,0.7975376196990424,0.7503217503217503
C,5000,3,2.0,10000,0.7339991023339317,0.8057455540355677,0.7465145754119138
C,5000,1,3.0,15000,0.7260892993883474,0.8002735978112175,0.7395701643489254
C,5000,2,3.0,15000,0.7267482286281897,0.7838577291381669,0.74609375
C,5000,3,3.0,15000,0.727809483548228,0.7811217510259918,0.7483617300131061
C,5000,1,4.0,20000,0.7156709062749331,0.7674418604651163,0.7391304347826086
C,5000,2,4.0,20000,0.7162302683966462,0.7606019151846786,0.7423230974632844
C,5000,3,4.0,20000,0.713770993299061,0.7701778385772914,0.7359477124183007
C,5000,1,5.0,25000,0.7130583198840648,0.7482900136798906,0.7432065217391305
C,5000,2,5.0,25000,0.7088818342151675,0.7688098495212038,0.7308192457737321
C,5000,3,5.0,25000,0.714890652270193,0.7455540355677155,0.7465753424657534
C,5000,1,6.0,30000,0.7050491973525176,0.7455540355677155,0.7345013477088949
C,5000,2,6.0,30000,0.7053214968511021,0.7523939808481532,0.7323568575233023
C,5000,3,6.0,30000,0.7071066378001521,0.7400820793433652,0.7390710382513661
C,5000,1,7.0,35000,0.7003185095275003,0.7428180574555403,0.7298387096774194
C,5000,2,7.0,35000,0.7017760513205997,0.7346101231190151,0.7346101231190151
C,5000,3,7.0,35000,0.7033132881694626,0.7359781121751026,0.7359781121751026
C,5000,1,8.0,40000,0.7018762689318803,0.7332421340629275,0.7352537722908093
C,5000,2,8.0,40000,0.7023555452003729,0.7264021887824897,0.7385257301808067
C,5000,3,8.0,40000,0.7029830541266777,0.7291381668946648,0.7382271468144044
C,5000,1,9.0,45000,0.6874790619765494,0.7058823529411765,0.7277856135401974
C,5000,2,9.0,45000,0.6960645805218173,0.7441860465116279,0.7243675099866844
C,5000,3,9.0,45000,0.6902447445499036,0.6853625170998632,0.740029542097489
C,5000,1,10.0,50000,0.6886313217654676,0.7004103967168263,0.7314285714285714
C,5000,2,10.0,50000,0.6907171190610163,0.7058823529411765,0.7319148936170212
C,5000,3,10.0,50000,0.6886566622285082,0.7236662106703147,0.7226775956284153
B,7500,1,-1.0,7500,0.5016030444220412,0.2763337893296854,0.6778523489932886
B,7500,2,-1.0,7500,0.5445057744168329,0.39261285909712723,0.6597701149425287
B,7500,3,-1.0,7500,0.5153962198246919,0.2968536251709986,0.6910828025477707
A,7500,1,0.0,0,0.7434614671968757,0.8303693570451436,0.7484586929716399
A,7500,2,0.0,0,0.7503707950889197,0.8290013679890561,0.7565543071161048
A,7500,3,0.0,0,0.7521811063878132,0.8276333789329685,0.7590966122961104
C,7500,1,0.25,1875,0.7501138433515483,0.8317373461012312,0.7552795031055901
C,7500,2,0.25,1875,0.7464538669962446,0.8344733242134063,0.7503075030750308
C,7500,3,0.25,1875,0.7511491657555736,0.8385772913816689,0.7539975399753998
C,7500,1,0.5,3750,0.7448887674098017,0.8331053351573188,0.7490774907749077
C,7500,2,0.5,3750,0.7434710533103248,0.8385772913816689,0.745742092457421
C,7500,3,0.5,3750,0.7433261117683695,0.8399452804377565,0.7451456310679612
C,7500,1,0.75,5625,0.7483472739115079,0.8235294117647058,0.7562814070351759
C,7500,2,0.75,5625,0.7451827165388785,0.8385772913816689,0.7475609756097561
C,7500,3,0.75,5625,0.7569777289911096,0.8303693570451436,0.7635220125786164
C,7500,1,1.0,7500,0.7446107613459534,0.8358413132694938,0.7478580171358629
C,7500,2,1.0,7500,0.7490740494961025,0.8153214774281806,0.7602040816326531
C,7500,3,1.0,7500,0.7464055981841805,0.826265389876881,0.7531172069825436
C,7500,1,1.5,11250,0.737176029035473,0.8166894664842681,0.74625
C,7500,2,1.5,11250,0.7383323181635133,0.8221614227086184,0.7456575682382134
C,7500,3,1.5,11250,0.7398415432148417,0.8153214774281806,0.7496855345911949
C,7500,1,2.0,15000,0.7363954926683534,0.8071135430916553,0.748730964467005
C,7500,2,2.0,15000,0.7318010369806561,0.8194254445964432,0.7395061728395061
C,7500,3,2.0,15000,0.7334116656998069,0.8030095759233926,0.7468193384223919
C,7500,1,3.0,22500,0.7262575257906558,0.8071135430916553,0.7375
C,7500,2,3.0,22500,0.7306784971945124,0.7961696306429549,0.7461538461538462
C,7500,3,3.0,22500,0.7304442133692179,0.7893296853625171,0.748378728923476
C,7500,1,4.0,30000,0.7139896830464734,0.7770177838577291,0.7338501291989664
C,7500,2,4.0,30000,0.7143404053573545,0.79890560875513,0.7272727272727273
C,7500,3,4.0,30000,0.7136033586881125,0.7811217510259918,0.732051282051282
C,7500,1,5.0,37500,0.7162692624006979,0.7701778385772914,0.7388451443569554
C,7500,2,5.0,37500,0.7143548848485985,0.7633378932968536,0.7390728476821192
C,7500,3,5.0,37500,0.7147014777768359,0.7783857729138167,0.7341935483870968
C,7500,1,6.0,45000,0.7082943371351322,0.7660738714090287,0.7310704960835509
C,7500,2,6.0,45000,0.7123441132952864,0.7674418604651163,0.7352555701179554
C,7500,3,6.0,45000,0.6983535574005719,0.7647058823529411,0.720360824742268
C,7500,1,7.0,52500,0.7076920554253854,0.7537619699042407,0.7346666666666667
C,7500,2,7.0,52500,0.7076219497945888,0.7441860465116279,0.7381275440976933
C,7500,3,7.0,52500,0.709455090412543,0.7523939808481532,0.7372654155495979
C,7500,1,8.0,60000,0.6771982748462209,0.7482900136798906,0.7021822849807445
C,7500,2,8.0,60000,0.6987015776228739,0.7318741450068399,0.7318741450068399
C,7500,3,8.0,60000,0.7053320468179721,0.7305061559507524,0.7406380027739251
C,7500,1,9.0,67500,0.691518461859276,0.7291381668946648,0.7241847826086957
C,7500,2,9.0,67500,0.6976727070092157,0.7346101231190151,0.7296195652173914
C,7500,3,9.0,67500,0.6989146083539282,0.7496580027359782,0.7258278145695364
C,7500,1,10.0,75000,0.6969246861924687,0.7099863201094391,0.7382645803698435
C,7500,2,10.0,75000,0.6903629041644359,0.7113543091655267,0.729312762973352
C,7500,3,10.0,75000,0.6939644101999634,0.7181942544459644,0.7311977715877437
B,11852,1,-1.0,11852,0.5345631891433418,0.3228454172366621,0.7129909365558912
B,11852,2,-1.0,11852,0.5538386979904297,0.3803009575923393,0.6932668329177057
B,11852,3,-1.0,11852,0.5934694206224584,0.6374829001367989,0.6383561643835617
A,11852,1,0.0,0,0.7647669043439587,0.8372093023255814,0.769811320754717
A,11852,2,0.0,0,0.7741111622792589,0.8235294117647058,0.7869281045751634
A,11852,3,0.0,0,0.7659440805108388,0.8331053351573188,0.7728426395939086
C,11852,1,0.25,2963,0.7720712893108417,0.8290013679890561,0.7819354838709678
C,11852,2,0.25,2963,0.7688317091722303,0.8385772913816689,0.773989898989899
C,11852,3,0.25,2963,0.7673155839077319,0.826265389876881,0.7773487773487774
C,11852,1,0.5,5926,0.7656583629893239,0.826265389876881,0.7753530166880617
C,11852,2,0.5,5926,0.7654877072673805,0.8385772913816689,0.7701005025125628
C,11852,3,0.5,5926,0.7687445127304653,0.8180574555403557,0.7827225130890052
C,11852,1,0.75,8889,0.7572870526127995,0.8166894664842681,0.7693298969072165
C,11852,2,0.75,8889,0.7572870526127995,0.8166894664842681,0.7693298969072165
C,11852,3,0.75,8889,0.7560086566191986,0.8221614227086184,0.7656050955414013
C,11852,1,1.0,11852,0.7525230837199028,0.813953488372093,0.7647814910025706
C,11852,2,1.0,11852,0.7526344082539395,0.8125854993160054,0.7654639175257731
C,11852,3,1.0,11852,0.7532648209010002,0.8248974008207934,0.7613636363636364
C,11852,1,1.5,17778,0.7436677989901408,0.8002735978112175,0.7597402597402597
C,11852,2,1.5,17778,0.7513037585306841,0.8084815321477428,0.7655440414507773
C,11852,3,1.5,17778,0.7500632591093117,0.7920656634746922,0.7709720372836218
C,11852,1,2.0,23704,0.7408274610544178,0.8043775649794802,0.754813863928113
C,11852,2,2.0,23704,0.7389076841895341,0.7975376196990424,0.7551813471502591
C,11852,3,2.0,23704,0.7398518518518518,0.7961696306429549,0.7568270481144344
C,11852,1,3.0,35556,0.7342141080396114,0.7838577291381669,0.7549407114624506
C,11852,2,3.0,35556,0.7344890720098274,0.7906976744186046,0.7526041666666666
C,11852,3,3.0,35556,0.7340238308184992,0.7961696306429549,0.75
C,11852,1,4.0,47408,0.7168377434849522,0.7633378932968536,0.7420212765957447
C,11852,2,4.0,47408,0.7205309954464666,0.7688098495212038,0.7443708609271523
C,11852,3,4.0,47408,0.7194769667876023,0.771545827633379,0.7421052631578947
C,11852,1,5.0,59260,0.7136755733221123,0.7510259917920656,0.7428958051420839
C,11852,2,5.0,59260,0.7132946409867781,0.7660738714090287,0.7368421052631579
C,11852,3,5.0,59260,0.7152946249208376,0.761969904240766,0.7406914893617021
C,11852,1,6.0,71112,0.7081296234898281,0.7482900136798906,0.7371967654986523
C,11852,2,6.0,71112,0.7112668295496645,0.7606019151846786,0.7364238410596027
C,11852,3,6.0,71112,0.7093455564043799,0.7537619699042407,0.7366310160427807
C,11852,1,7.0,82964,0.7050491973525176,0.7455540355677155,0.7345013477088949
C,11852,2,7.0,82964,0.7050474510791971,0.7346101231190151,0.7386519944979367
C,11852,3,7.0,82964,0.7050491973525176,0.7455540355677155,0.7345013477088949
C,11852,1,8.0,94816,0.6904433997921193,0.7674418604651163,0.7110266159695817
C,11852,2,8.0,94816,0.7059786801318465,0.7441860465116279,0.7361299052774019
C,11852,3,8.0,94816,0.703778677462888,0.7510259917920656,0.7310252996005326
C,11852,1,9.0,106668,0.6991931311266799,0.7250341997264022,0.7350901525658807
C,11852,2,9.0,106668,0.7007498295841854,0.7373461012311902,0.7323369565217391
C,11852,3,9.0,106668,0.6987015776228739,0.7318741450068399,0.7318741450068399
C,11852,1,10.0,118520,0.7023555452003729,0.7264021887824897,0.7385257301808067
C,11852,2,10.0,118520,0.6962398946621627,0.7318741450068399,0.728882833787466
C,11852,3,10.0,118520,0.6983889587354705,0.7359781121751026,0.7299864314789688
